severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2078,JOINT ECONOMIC COMMITTEE,2011,BANNER ORGANIZATION TOTALS,1749632.99,status=warn; banner=1749632.99; parsed_body=1712578.02. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2078|JOINT ECONOMIC COMMITTEE|2011|BANNER ORGANIZATION TOTALS|1749632.99
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2081,LEGISLATIVE COUNSEL,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2081|LEGISLATIVE COUNSEL|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2082,LEGISLATIVE COUNSEL,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2082|LEGISLATIVE COUNSEL|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2083,LEGISLATIVE COUNSEL,2011,BANNER ORGANIZATION TOTALS,3528662.9,status=warn; banner=3528662.9; parsed_body=3500160.63. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2083|LEGISLATIVE COUNSEL|2011|BANNER ORGANIZATION TOTALS|3528662.9
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2085,JOINT COMMITTEES ON INAUGURAL CEREMONIES,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2085|JOINT COMMITTEES ON INAUGURAL CEREMONIES||BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2086,OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2009,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2086|OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES|2009|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2087,OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2087|OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES|2010|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2088,OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,2011,BANNER ORGANIZATION TOTALS,417284.41,status=warn; banner=417284.41; parsed_body=416806.53. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2088|OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES|2011|BANNER ORGANIZATION TOTALS|417284.41
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2092,HEALTH & PROMOTION,,BANNER ORGANIZATION TOTALS,980.0,status=fail; banner=980.0; parsed_body=10374.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2092|HEALTH & PROMOTION||BANNER ORGANIZATION TOTALS|980.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2093,PUBLIC RECORDS,,BANNER ORGANIZATION TOTALS,10435.0,status=fail; banner=10435.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2093|PUBLIC RECORDS||BANNER ORGANIZATION TOTALS|10435.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2094,GIFT SHOP,,BANNER ORGANIZATION TOTALS,61401.22,status=fail; banner=61401.22; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2094|GIFT SHOP||BANNER ORGANIZATION TOTALS|61401.22
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2095,PHOTOGRAPHIC STUDIO,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2095|PHOTOGRAPHIC STUDIO||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2095,PHOTOGRAPHIC STUDIO,,BANNER ORGANIZATION TOTALS,70591.83,status=fail; banner=70591.83; parsed_body=14948.69. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2095|PHOTOGRAPHIC STUDIO||BANNER ORGANIZATION TOTALS|70591.83
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2097,RECORDING STUDIO,,BANNER ORGANIZATION TOTALS,3235.14,status=fail; banner=3235.14; parsed_body=54048.73. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2097|RECORDING STUDIO||BANNER ORGANIZATION TOTALS|3235.14
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2098,DANIEL WEBSTER SENATE PAGE RESIDENCE,,BANNER ORGANIZATION TOTALS,13052.09,status=fail; banner=13052.09; parsed_body=23652.85. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2098|DANIEL WEBSTER SENATE PAGE RESIDENCE||BANNER ORGANIZATION TOTALS|13052.09
error,unexpected_zero_records,112sdoc4,GPO-CDOC-112sdoc4.pdf,2100,SENATE HAIR CARE,,NET PAYROLL EXPENSES,243131.34,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc4|unexpected_zero_records|2100|SENATE HAIR CARE||NET PAYROLL EXPENSES|243131.34
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2100,SENATE HAIR CARE,,BANNER ORGANIZATION TOTALS,13997.02,status=fail; banner=13997.02; parsed_body=278730.86. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2100|SENATE HAIR CARE||BANNER ORGANIZATION TOTALS|13997.02
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2101,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2101|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2102,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2102|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2104,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER ORGANIZATION TOTALS,7907.97,status=warn; banner=7907.97; parsed_body=7803.1. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_discrepancy|2104|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|7907.97"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2105,"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER ORGANIZATION TOTALS,2034306.84,status=warn; banner=2034306.84; parsed_body=1931795.37. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_discrepancy|2105|AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|2034306.84"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2114,ARMED SERVICES ARMED SERVICES - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2114|ARMED SERVICES ARMED SERVICES - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2115,ARMED SERVICES ARMED SERVICES - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2115|ARMED SERVICES ARMED SERVICES - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2116,ARMED SERVICES ARMED SERVICES - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2116|ARMED SERVICES ARMED SERVICES - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2117,ARMED SERVICES ARMED SERVICES - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER ORGANIZATION TOTALS,1389.99,status=warn; banner=1389.99; parsed_body=1355.35. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2117|ARMED SERVICES ARMED SERVICES - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|1389.99
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2118,ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER ORGANIZATION TOTALS,3263901.92,status=warn; banner=3263901.92; parsed_body=3215800.98. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2118|ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|3263901.92
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2122,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2122|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.89D(110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2123,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2123|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73B(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2124,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2124|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2124,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER ORGANIZATION TOTALS,35659.08,status=warn; banner=35659.08; parsed_body=35614.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_discrepancy|2124|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|35659.08"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2125,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER ORGANIZATION TOTALS,2413.0,status=warn; banner=2413.0; parsed_body=1383.1. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_discrepancy|2125|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.73D(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|2413.0"
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2126,"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER ORGANIZATION TOTALS,2879633.36,status=warn; banner=2879633.36; parsed_body=2792545.41. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_discrepancy|2126|BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|2879633.36"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2130,BUDGET BUDGET - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2130|BUDGET BUDGET - S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2131,BUDGET BUDGET - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2131|BUDGET BUDGET - S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2132,BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_missing|2132|BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2132,BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER ORGANIZATION TOTALS,28.0,status=warn; banner=28.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2132|BUDGET BUDGET - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|28.0
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2133,BUDGET BUDGET - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER ORGANIZATION TOTALS,20382.46,status=warn; banner=20382.46; parsed_body=7053.88. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2133|BUDGET BUDGET - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|20382.46
warning,banner_check_discrepancy,112sdoc4,GPO-CDOC-112sdoc4.pdf,2134,BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,,BANNER ORGANIZATION TOTALS,3046904.34,status=warn; banner=3046904.34; parsed_body=2999413.93. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc4|banner_check_discrepancy|2134|BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER ORGANIZATION TOTALS|3046904.34
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2137,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2137|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 89D (110TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2138,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2138|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73B (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc4,GPO-CDOC-112sdoc4.pdf,2139,"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc4|banner_check_missing|2139|COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS||BANNER NET PAYROLL|0.0"
