office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum
INTERN COMPENSATION - HAWLEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1186,BANNER ORGANIZATION TOTALS,1186,5540.0,5540.0,ok,banner,,
SENATOR MARTIN HEINRICH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1187,BANNER NET PAYROLL,1187,0.0,0.0,banner_missing,banner,,
SENATOR MARTIN HEINRICH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1187,BANNER ORGANIZATION TOTALS,1187,0.0,0.0,ok,banner,,
INTERN COMPENSATION - HEINRICH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1188,BANNER NET PAYROLL,1188,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HEINRICH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1188,BANNER ORGANIZATION TOTALS,1188,0.0,0.0,ok,banner,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,PERSONNEL BENEFITS,1189,1744.15,0.0,no_records,segment,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,NET PAYROLL EXPENSES,1189,1744.15,1744.15,ok,block_running_total,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,TRAVEL AND TRANSPORTATION OF PERSONS,1190,3995.08,3995.08,ok,segment,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,OTHER CONTRACTUAL SERVICES,1190,13251.1,13251.1,ok,segment,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,ACQUISITION OF ASSETS,1191,17617.75,17617.75,ok,segment,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,BANNER NET PAYROLL,1189,4244.15,1744.15,fail,banner,,
SENATOR MARTIN HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1189,BANNER ORGANIZATION TOTALS,1189,69911.94,36608.08,fail,banner,,
INTERN COMPENSATION - HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1192,BANNER NET PAYROLL,1192,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HEINRICH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1192,BANNER ORGANIZATION TOTALS,1192,0.0,0.0,ok,banner,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,PERSONNEL COMP. FULL-TIME PERMANENT,1194,1792546.11,1792546.11,ok,segment,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,PERSONNEL BENEFITS,1194,570.15,0.0,no_records,segment,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,NET PAYROLL EXPENSES,1194,1793116.26,1793116.26,ok,block_running_total,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,TRAVEL AND TRANSPORTATION OF PERSONS,1203,34676.9,34676.9,ok,segment,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,OTHER CONTRACTUAL SERVICES,1203,2584.0,2584.0,ok,segment,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,ACQUISITION OF ASSETS,1203,2530.53,2530.53,ok,segment,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,BANNER NET PAYROLL,1193,1790616.26,1793116.26,fail,banner,,
SENATOR MARTIN HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1193,BANNER ORGANIZATION TOTALS,1193,1863307.33,1832907.69,fail,banner,,
INTERN COMPENSATION - HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1204,PERSONNEL COMP. FULL-TIME PERMANENT,1204,14734.97,14734.97,ok,segment,,
INTERN COMPENSATION - HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1204,NET PAYROLL EXPENSES,1204,14734.97,14734.97,ok,block_running_total,,
INTERN COMPENSATION - HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1204,BANNER NET PAYROLL,1204,14734.97,14734.97,ok,banner,,
INTERN COMPENSATION - HEINRICH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1204,BANNER ORGANIZATION TOTALS,1204,14734.97,14734.97,ok,banner,,
SENATOR JOHN HICKENLOOPER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1205,BANNER NET PAYROLL,1205,0.0,0.0,banner_missing,banner,,
SENATOR JOHN HICKENLOOPER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1205,BANNER ORGANIZATION TOTALS,1205,0.0,0.0,ok,banner,,
INTERN COMPENSATION - HICKENLOOPER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1206,BANNER NET PAYROLL,1206,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HICKENLOOPER,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1206,BANNER ORGANIZATION TOTALS,1206,0.0,0.0,ok,banner,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,PERSONNEL BENEFITS,1207,122.31,0.0,no_records,segment,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,NET PAYROLL EXPENSES,1207,122.31,122.31,ok,block_running_total,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,TRAVEL AND TRANSPORTATION OF PERSONS,1208,8041.27,8041.27,ok,segment,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,OTHER CONTRACTUAL SERVICES,1209,1090.11,1090.11,ok,segment,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,ACQUISITION OF ASSETS,1209,29254.57,29254.57,ok,segment,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,BANNER NET PAYROLL,1207,8041.27,122.31,fail,banner,,
SENATOR JOHN HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1207,BANNER ORGANIZATION TOTALS,1207,50667.15,38508.26,fail,banner,,
INTERN COMPENSATION - HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1210,BANNER NET PAYROLL,1210,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HICKENLOOPER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1210,BANNER ORGANIZATION TOTALS,1210,0.0,0.0,ok,banner,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,PERSONNEL COMP. FULL-TIME PERMANENT,1212,1743560.19,1743560.19,ok,segment,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,PERSONNEL BENEFITS,1212,1606.64,0.0,no_records,segment,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,NET PAYROLL EXPENSES,1212,1745166.83,1745166.83,ok,block_running_total,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,TRAVEL AND TRANSPORTATION OF PERSONS,1217,21935.45,21935.45,ok,segment,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,OTHER CONTRACTUAL SERVICES,1217,325.2,325.2,ok,segment,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,ACQUISITION OF ASSETS,1218,15179.51,15179.51,ok,segment,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,BANNER NET PAYROLL,1211,1745186.26,1745166.83,fail,banner,,
SENATOR JOHN HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1211,BANNER ORGANIZATION TOTALS,1211,1822966.23,1782606.99,fail,banner,,
INTERN COMPENSATION - HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1219,PERSONNEL COMP. FULL-TIME PERMANENT,1219,33785.28,33785.28,ok,segment,,
INTERN COMPENSATION - HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1219,NET PAYROLL EXPENSES,1219,33785.28,33785.28,ok,block_running_total,,
INTERN COMPENSATION - HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1219,BANNER NET PAYROLL,1219,33785.28,33785.28,ok,banner,,
INTERN COMPENSATION - HICKENLOOPER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1219,BANNER ORGANIZATION TOTALS,1219,33785.28,33785.28,ok,banner,,
SENATOR MAZIE HIRONO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1220,BANNER NET PAYROLL,1220,0.0,0.0,banner_missing,banner,,
SENATOR MAZIE HIRONO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1220,BANNER ORGANIZATION TOTALS,1220,315.02,0.0,fail,banner,,
INTERN COMPENSATION - HIRONO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1221,BANNER NET PAYROLL,1221,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HIRONO,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1221,BANNER ORGANIZATION TOTALS,1221,0.0,0.0,ok,banner,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,PERSONNEL BENEFITS,1222,1187.1,0.0,no_records,segment,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,NET PAYROLL EXPENSES,1222,1187.1,1187.1,ok,block_running_total,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,TRAVEL AND TRANSPORTATION OF PERSONS,1223,6441.22,6441.22,ok,segment,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,OTHER CONTRACTUAL SERVICES,1223,2771.26,2771.26,ok,segment,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,ACQUISITION OF ASSETS,1223,12064.77,12064.77,ok,segment,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,BANNER NET PAYROLL,1222,1243.89,1187.1,fail,banner,,
SENATOR MAZIE HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1222,BANNER ORGANIZATION TOTALS,1222,62990.29,22464.35,fail,banner,,
INTERN COMPENSATION - HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1224,BANNER NET PAYROLL,1224,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HIRONO,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1224,BANNER ORGANIZATION TOTALS,1224,0.0,0.0,ok,banner,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,PERSONNEL COMP. FULL-TIME PERMANENT,1226,1668202.98,1668202.98,ok,segment,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,PERSONNEL BENEFITS,1226,3795.32,0.0,no_records,segment,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,NET PAYROLL EXPENSES,1226,1671998.3,1671998.3,ok,block_running_total,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,TRAVEL AND TRANSPORTATION OF PERSONS,1228,54658.7,54658.7,ok,segment,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,OTHER CONTRACTUAL SERVICES,1228,1170.0,1170.0,ok,segment,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,ACQUISITION OF ASSETS,1229,42044.56,42044.56,ok,segment,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,BANNER NET PAYROLL,1225,1617703.66,1671998.3,fail,banner,,
SENATOR MAZIE HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1225,BANNER ORGANIZATION TOTALS,1225,1740542.2,1769871.56,fail,banner,,
INTERN COMPENSATION - HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1230,PERSONNEL COMP. FULL-TIME PERMANENT,1230,26906.78,26906.78,ok,segment,,
INTERN COMPENSATION - HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1230,NET PAYROLL EXPENSES,1230,26906.78,26906.78,ok,block_running_total,,
INTERN COMPENSATION - HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1230,BANNER NET PAYROLL,1230,26906.78,26906.78,ok,banner,,
INTERN COMPENSATION - HIRONO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1230,BANNER ORGANIZATION TOTALS,1230,26906.78,26906.78,ok,banner,,
SENATOR JOHN HOEVEN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1231,BANNER NET PAYROLL,1231,0.0,0.0,banner_missing,banner,,
SENATOR JOHN HOEVEN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1231,BANNER ORGANIZATION TOTALS,1231,0.0,0.0,ok,banner,,
INTERN COMPENSATION - HOEVEN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1232,BANNER NET PAYROLL,1232,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HOEVEN,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1232,BANNER ORGANIZATION TOTALS,1232,0.0,0.0,ok,banner,,
SENATOR JOHN HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1233,TRAVEL AND TRANSPORTATION OF PERSONS,1233,983.0,983.0,ok,segment,,
SENATOR JOHN HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1233,OTHER CONTRACTUAL SERVICES,1233,172.96,172.96,ok,segment,,
SENATOR JOHN HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1233,ACQUISITION OF ASSETS,1234,2199.9,2199.9,ok,segment,,
SENATOR JOHN HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1233,BANNER NET PAYROLL,1233,983.0,0.0,banner_missing,banner,,
SENATOR JOHN HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1233,BANNER ORGANIZATION TOTALS,1233,101875.1,3355.86,fail,banner,,
INTERN COMPENSATION - HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1235,BANNER NET PAYROLL,1235,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HOEVEN,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1235,BANNER ORGANIZATION TOTALS,1235,0.0,0.0,ok,banner,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,PERSONNEL COMP. FULL-TIME PERMANENT,1237,1513852.81,1513852.81,ok,segment,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,PERSONNEL BENEFITS,1237,720.45,0.0,no_records,segment,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,NET PAYROLL EXPENSES,1237,1514573.26,1514573.26,ok,block_running_total,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,TRAVEL AND TRANSPORTATION OF PERSONS,1240,39902.88,39902.88,ok,segment,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,OTHER CONTRACTUAL SERVICES,1240,539.84,539.84,ok,segment,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,ACQUISITION OF ASSETS,1241,88.44,88.44,ok,segment,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,BANNER NET PAYROLL,1236,1514573.26,1514573.26,ok,banner,,
SENATOR JOHN HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1236,BANNER ORGANIZATION TOTALS,1236,1571720.87,1555104.42,fail,banner,,
INTERN COMPENSATION - HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1242,PERSONNEL COMP. FULL-TIME PERMANENT,1242,3474.93,3474.93,ok,segment,,
INTERN COMPENSATION - HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1242,NET PAYROLL EXPENSES,1242,3474.93,3474.93,ok,block_running_total,,
INTERN COMPENSATION - HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1242,BANNER NET PAYROLL,1242,3474.93,3474.93,ok,banner,,
INTERN COMPENSATION - HOEVEN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1242,BANNER ORGANIZATION TOTALS,1242,3474.93,3474.93,ok,banner,,
SENATOR CINDY HYDE-SMITH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1243,BANNER NET PAYROLL,1243,0.0,0.0,banner_missing,banner,,
SENATOR CINDY HYDE-SMITH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1243,BANNER ORGANIZATION TOTALS,1243,0.0,0.0,ok,banner,,
INTERN COMPENSATION - HYDE-SMITH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1244,BANNER NET PAYROLL,1244,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HYDE-SMITH,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1244,BANNER ORGANIZATION TOTALS,1244,0.0,0.0,ok,banner,,
SENATOR CINDY HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1245,TRAVEL AND TRANSPORTATION OF PERSONS,1247,37489.24,37489.24,ok,segment,,
SENATOR CINDY HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1245,OTHER CONTRACTUAL SERVICES,1248,474.35,474.35,ok,segment,,
SENATOR CINDY HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1245,BANNER NET PAYROLL,1245,37489.24,0.0,banner_missing,banner,,
SENATOR CINDY HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1245,BANNER ORGANIZATION TOTALS,1245,42660.02,37963.59,fail,banner,,
INTERN COMPENSATION - HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1249,BANNER NET PAYROLL,1249,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - HYDE-SMITH,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1249,BANNER ORGANIZATION TOTALS,1249,0.0,0.0,ok,banner,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,PERSONNEL COMP. FULL-TIME PERMANENT,1251,1471242.53,1471242.53,ok,segment,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,PERSONNEL BENEFITS,1251,600.0,0.0,no_records,segment,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,NET PAYROLL EXPENSES,1251,1471842.53,1471842.53,ok,block_running_total,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,TRAVEL AND TRANSPORTATION OF PERSONS,1260,43968.7,43968.7,ok,segment,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,OTHER CONTRACTUAL SERVICES,1260,2357.32,2357.32,ok,segment,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,ACQUISITION OF ASSETS,1260,275.5,275.5,ok,segment,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,BANNER NET PAYROLL,1250,1471842.53,1471842.53,ok,banner,,
SENATOR CINDY HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1250,BANNER ORGANIZATION TOTALS,1250,1536087.19,1518444.05,fail,banner,,
INTERN COMPENSATION - HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1261,PERSONNEL COMP. FULL-TIME PERMANENT,1261,22108.32,22108.32,ok,segment,,
INTERN COMPENSATION - HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1261,NET PAYROLL EXPENSES,1261,22108.32,22108.32,ok,block_running_total,,
INTERN COMPENSATION - HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1261,BANNER NET PAYROLL,1261,22108.32,22108.32,ok,banner,,
INTERN COMPENSATION - HYDE-SMITH,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1261,BANNER ORGANIZATION TOTALS,1261,22108.32,22108.32,ok,banner,,
SENATOR JAMES M. INHOFE,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1262,BANNER NET PAYROLL,1262,0.0,0.0,banner_missing,banner,,
SENATOR JAMES M. INHOFE,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1262,BANNER ORGANIZATION TOTALS,1262,0.0,0.0,ok,banner,,
INTERN COMPENSATION - INHOFE,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1263,BANNER NET PAYROLL,1263,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - INHOFE,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1263,BANNER ORGANIZATION TOTALS,1263,0.0,0.0,ok,banner,,
SENATOR JAMES M. INHOFE,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1264,BANNER NET PAYROLL,1264,0.0,0.0,banner_missing,banner,,
SENATOR JAMES M. INHOFE,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1264,BANNER ORGANIZATION TOTALS,1264,0.0,0.0,ok,banner,,
INTERN COMPENSATION - INHOFE,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1265,BANNER NET PAYROLL,1265,0.0,0.0,banner_missing,banner,,
INTERN COMPENSATION - INHOFE,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1265,BANNER ORGANIZATION TOTALS,1265,0.0,0.0,ok,banner,,
SENATOR RON JOHNSON,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1266,TRAVEL AND TRANSPORTATION OF PERSONS,1266,598.23,598.23,ok,segment,,
SENATOR RON JOHNSON,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1266,BANNER NET PAYROLL,1266,598.23,0.0,banner_missing,banner,,
SENATOR RON JOHNSON,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1266,BANNER ORGANIZATION TOTALS,1266,598.23,598.23,ok,banner,,
INTERN COMPENSATION - JOHNSON,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1267,BANNER NET PAYROLL,1267,0.0,0.0,banner_missing,banner,,
